player_id,season,I_F_xGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_savedShotsOnGoal,I_F_faceOffsWon,I_F_hits,I_F_takeaways
8476885,2021,10.69,9.74,14,14,204,73,111,388,39,11,23,193,0,207,24
8476886,2021,0.31,0.3,2,2,11,8,7,26,4,0,1,11,0,21,1
8476887,2021,26.94,25.85,27,15,226,107,91,424,84,42,16,184,1,112,53
8476889,2021,11.9,11,8,6,89,41,20,150,19,5,14,84,383,129,27
8476891,2021,3.94,3.93,9,11,118,36,57,211,24,4,1,114,0,40,21
8476892,2021,7.35,7.18,10,19,135,48,61,244,35,6,9,129,0,72,51
8476897,2021,7.84,7.71,12,3,70,19,28,117,23,8,4,62,75,70,12
8476902,2021,4.91,4.32,13,8,136,23,52,211,25,4,8,132,0,111,20
8476905,2021,18.07,17.77,17,26,125,33,37,195,64,21,9,104,653,68,40
8476906,2021,7.2,6.79,16,21,151,65,98,314,51,14,8,137,0,60,44
8476907,2021,1.47,1.45,2,0,14,2,3,19,2,0,3,14,0,19,7
8476913,2021,4.07,3.96,4,2,36,16,13,65,11,5,4,31,102,67,15
8476915,2021,2.77,2.62,0,0,32,7,12,51,3,3,1,29,53,88,2
8476917,2021,4.76,4.36,10,15,104,33,88,225,28,3,9,101,0,99,49
8476918,2021,12.45,11.55,3,4,110,45,30,185,15,8,5,102,18,85,57
8476919,2021,9.39,9.06,1,11,72,28,21,121,18,6,7,66,264,42,23
8476921,2021,7.95,7.62,6,3,77,44,31,152,15,6,7,71,23,83,11
8476923,2021,10.96,10.67,18,17,158,66,88,312,46,11,10,147,0,91,38
8476924,2021,2.06,1.93,0,0,15,7,6,28,2,2,0,13,0,11,0
8476925,2021,12.37,12.14,10,11,87,47,29,163,28,7,6,80,719,188,19
8476927,2021,9.44,9.46,8,11,93,21,20,134,28,9,7,84,356,87,37
8476931,2021,4.42,4.32,7,11,80,31,69,180,22,4,4,76,0,166,18
8476934,2021,12.56,12.22,7,3,99,29,29,157,22,12,8,87,16,94,18
8476952,2021,6.85,6.75,6,1,44,20,24,88,14,7,1,37,87,92,11
8476958,2021,8.67,8.38,14,24,165,72,104,341,42,4,9,161,0,50,74
8476960,2021,10.07,9.95,3,3,71,33,19,123,17,11,3,60,13,11,15
8476966,2021,0.01,0.01,0,0,1,0,0,1,0,0,0,1,5,0,0
8476967,2021,2.89,2.87,7,9,92,27,60,179,21,5,9,87,0,103,21
8476975,2021,1.27,1.2,1,1,16,5,5,26,2,0,1,16,31,58,5
8476979,2021,3.17,3.05,8,7,79,34,60,173,18,3,4,76,0,45,10
8476981,2021,18.71,18.27,7,6,152,74,57,283,32,19,13,133,20,153,33
8476982,2021,0.26,0.27,1,0,2,0,4,6,1,0,0,2,11,3,1
8476983,2021,0.01,0.01,0,0,1,0,1,2,0,0,0,1,0,2,0
8476988,2021,2,1.99,7,4,61,18,35,114,11,0,4,61,0,82,8
8476989,2021,0.58,0.57,0,1,9,7,9,25,1,0,0,9,0,25,4
8476994,2021,8.25,8.18,8,4,92,30,32,154,25,13,5,79,12,25,22
8477003,2021,0.35,0.32,0,0,4,3,1,8,0,0,1,4,0,3,1
8477015,2021,15.03,14.64,17,12,121,48,66,235,39,10,9,111,48,14,51
8477018,2021,2.58,2.54,6,4,78,25,63,166,13,3,4,75,0,49,16
8477021,2021,14.74,14.54,21,17,117,42,34,193,51,13,7,104,76,75,36
8477034,2021,1.29,1.18,3,3,40,11,33,84,8,2,4,38,0,71,18
8477070,2021,3.97,3.84,1,0,36,15,16,67,3,2,5,34,5,139,6
8477073,2021,2.68,2.72,2,1,46,17,26,89,5,2,6,44,0,105,5
8477126,2021,1.94,1.9,2,1,19,4,9,32,3,0,1,19,56,27,8
8477149,2021,0.61,0.6,2,0,4,5,1,10,2,0,0,4,1,14,1
8477205,2021,0.76,0.75,2,3,28,11,23,62,6,1,1,27,0,27,10
8477210,2021,3.27,3.17,3,2,38,8,5,51,6,1,4,37,0,56,7
8477215,2021,2.37,2.24,6,5,57,16,46,119,11,0,3,57,0,49,7
8477220,2021,5.43,5.33,15,13,117,55,85,257,32,4,7,113,0,37,32
8477240,2021,2.7,2.6,1,1,15,6,6,27,6,4,3,11,74,36,4
8477244,2021,2.9,2.8,3,6,82,47,52,181,13,4,7,78,0,149,19
8477290,2021,10.08,9.74,8,1,94,33,24,151,16,7,5,87,14,141,36
8477320,2021,2.56,2.51,4,3,28,8,10,46,9,2,5,26,0,82,6
8477330,2021,18.96,17.6,3,14,161,59,65,285,32,15,11,146,8,93,18
8477335,2021,1.62,1.63,1,3,39,10,34,83,5,1,2,38,0,122,7
8477341,2021,12.8,12.04,18,4,114,31,34,179,35,13,9,101,4,64,26
8477343,2021,0.04,0.04,0,0,2,1,0,3,0,0,0,2,0,1,0
8477346,2021,11.21,10.66,17,19,203,68,120,391,44,8,11,195,0,179,74
8477353,2021,9.83,9.73,5,3,101,43,34,178,15,7,4,94,11,117,29
8477355,2021,2.1,2.04,3,3,35,25,18,78,8,2,2,33,0,11,1
8477359,2021,2.02,1.98,1,1,47,14,43,104,3,1,4,46,0,33,7
8477365,2021,2.43,2.41,3,5,80,27,42,149,10,2,4,78,0,156,16
8477369,2021,4.24,4.06,7,4,97,21,51,169,21,10,6,87,0,118,23
8477380,2021,2,1.97,0,1,34,12,6,52,2,1,2,33,49,8,5
8477384,2021,1.13,1.1,4,2,45,18,24,87,6,0,3,45,0,118,9
8477392,2021,0.7,0.69,0,0,3,8,6,17,0,0,0,3,1,16,2
8477401,2021,5.36,5.09,0,2,65,18,20,103,4,2,3,63,2,104,12
8477402,2021,22.29,22.02,22,24,199,53,52,304,76,30,11,169,13,57,46
8477404,2021,37.28,35.84,23,21,264,84,86,434,84,40,29,224,13,72,41
8477406,2021,10.69,10.18,8,8,89,33,22,144,25,9,10,80,11,19,29
8477407,2021,22.95,22.2,18,9,167,39,47,253,58,31,17,136,1,38,37
8477409,2021,21.11,20.86,19,12,167,65,80,312,55,24,13,143,19,50,63
8477416,2021,27.85,26.85,18,11,215,97,90,402,57,28,19,187,10,85,57
8477419,2021,0.98,0.95,0,0,12,5,3,20,0,0,0,12,0,58,4
8477425,2021,0.24,0.22,0,0,2,4,2,8,0,0,0,2,0,5,0
8477426,2021,18.75,17.96,5,11,166,74,63,303,32,16,13,150,426,106,59
8477429,2021,23.24,22.34,18,14,183,59,41,283,53,21,17,162,377,45,34
8477433,2021,0.47,0.47,0,1,13,11,9,33,1,0,1,13,0,36,0
8477435,2021,5.25,5.06,14,8,111,51,79,241,28,6,11,105,0,90,27
8477444,2021,14.8,14.55,24,15,149,66,98,313,61,22,12,127,8,49,28
8477446,2021,5.84,5.67,5,2,51,16,17,84,14,7,2,44,192,116,14
8477447,2021,11.33,10.81,22,16,205,68,144,417,52,14,16,191,0,37,60
8477450,2021,7.33,7.31,2,4,66,32,27,125,11,5,3,61,123,101,20
8477451,2021,26.13,25.36,21,10,239,102,80,421,65,34,21,205,513,72,35
8477454,2021,10.71,10.34,9,4,108,31,37,176,19,6,11,102,34,161,24
8477456,2021,16.66,16.28,9,6,102,44,53,199,33,18,10,84,338,31,26
8477460,2021,5.58,5.31,4,4,50,18,16,84,12,4,2,46,104,31,17
8477461,2021,0.11,0.11,0,0,2,0,1,3,0,0,0,2,0,3,0
8477462,2021,2.08,2.03,4,4,59,36,45,140,9,1,2,58,0,138,10
8477464,2021,1.89,1.91,1,1,21,9,11,41,2,0,3,21,14,6,7
8477471,2021,0.7,0.7,0,0,4,2,3,9,0,0,0,4,0,18,0
8477472,2021,0.05,0.05,2,0,4,0,1,5,2,0,1,4,0,1,2
8477473,2021,0.57,0.55,0,0,16,1,8,25,0,0,0,16,0,12,7
8477474,2021,0.02,0.02,0,0,0,1,2,3,0,0,0,0,0,4,0
8477476,2021,19.43,18.41,12,7,155,58,56,269,38,19,13,136,8,82,18
8477478,2021,15.96,14.72,5,6,120,42,32,194,20,9,16,111,4,159,24
8477479,2021,26.52,24.61,18,14,180,66,60,306,62,30,13,150,6,65,42
8477482,2021,13.5,13.12,7,5,104,63,42,209,21,9,11,95,5,169,36
8477488,2021,5.93,5.74,10,11,148,61,95,304,28,7,14,141,0,39,45
8477492,2021,28.36,26.81,38,18,299,86,116,501,88,32,24,267,383,68,37
8477493,2021,28.66,27.37,26,23,214,60,66,340,88,39,20,175,713,50,59
8477494,2021,4.64,4.61,9,5,62,25,17,104,20,6,3,56,31,27,6
8477495,2021,7.08,6.89,14,26,156,52,92,300,45,5,9,151,0,76,25
8477496,2021,27.52,26.27,24,16,236,74,71,381,82,42,15,194,842,66,55
8477497,2021,11.08,10.91,11,4,111,40,46,197,23,8,9,103,414,59,32
8477498,2021,10.71,10.39,12,14,203,83,124,410,35,9,8,194,0,196,33
8477499,2021,6.07,5.74,7,7,97,43,60,200,16,2,11,95,0,230,12
8477500,2021,25.74,24.75,12,9,195,66,43,304,52,31,11,164,841,96,32
8477501,2021,24.62,24.05,14,13,180,47,37,264,52,25,11,155,0,89,38
8477503,2021,11.28,11.09,18,10,104,41,61,206,39,11,13,93,39,24,36
8477504,2021,11.57,11.36,14,11,173,78,100,351,37,12,10,161,0,150,26
8477505,2021,9.41,9.03,16,10,95,24,33,152,37,11,7,84,555,47,45
8477506,2021,5.85,5.67,7,9,122,37,67,226,21,5,7,117,0,86,15
8477507,2021,4.17,4.15,8,10,106,60,59,225,22,4,8,102,0,181,32
8477508,2021,10.13,9.67,4,4,95,29,23,147,16,8,7,87,136,186,17
8477511,2021,9.18,8.87,11,3,82,22,28,132,23,9,5,73,3,46,13
8477512,2021,0.15,0.14,0,0,4,0,1,5,0,0,0,4,33,16,0
8477527,2021,1.38,1.33,2,3,9,3,6,18,7,2,0,7,0,90,4
8477541,2021,0.02,0.02,0,0,1,1,3,5,0,0,0,1,0,3,0
8477573,2021,4.61,4.6,3,1,38,17,9,64,12,8,2,30,8,58,8
8477631,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
8477810,2021,0.72,0.69,3,1,18,14,24,56,6,2,0,16,0,60,5
8477839,2021,15.88,15.49,14,10,129,53,32,214,43,19,5,110,11,45,38
8477845,2021,2.97,2.93,6,10,75,27,45,147,17,1,5,74,0,25,30
8477846,2021,6.76,6.56,4,5,67,26,24,117,12,3,5,64,200,136,19
8477851,2021,1.9,1.85,4,2,63,14,24,101,8,2,2,61,0,27,6
8477887,2021,4.92,4.65,4,1,51,18,14,83,9,4,4,47,242,100,9
8477903,2021,14.44,13.98,4,8,124,35,38,197,26,14,6,110,10,250,23
8477919,2021,12.23,12.04,15,15,132,47,48,227,44,14,10,118,461,48,38
8477930,2021,9.06,8.86,5,6,72,32,25,129,20,9,5,63,483,88,26
8477931,2021,10.24,10.29,8,6,84,44,28,156,17,3,3,81,362,85,27
8477932,2021,10.72,9.92,13,29,180,53,84,317,57,15,18,165,0,62,43
8477933,2021,30.51,28.84,31,18,186,80,59,325,82,33,18,153,174,49,37
8477934,2021,42.54,40.9,33,22,278,109,95,482,110,55,21,223,887,53,74
8477935,2021,27.06,24.8,15,6,241,51,106,398,49,28,14,213,411,119,41
8477936,2021,0.08,0.08,0,0,2,0,0,2,0,0,0,2,0,0,0
8477938,2021,2.81,2.75,1,1,54,24,40,118,4,2,4,52,0,76,7
8477939,2021,28.22,27.35,34,12,256,109,102,467,80,34,21,222,34,19,59
8477940,2021,22.68,21.71,18,9,245,97,108,450,55,28,26,217,2,32,41
8477941,2021,11.6,11.44,4,7,93,41,25,159,23,12,11,81,0,153,9
8477942,2021,28.33,27.41,31,21,262,96,95,453,85,33,18,229,4,52,38
8477943,2021,2.05,1.99,1,0,24,10,10,44,5,4,1,20,0,29,3
8477944,2021,5.94,5.85,5,1,65,25,17,107,19,13,2,52,1,14,12
8477946,2021,23.52,22.53,26,12,212,69,104,385,69,31,19,181,630,76,38
8477947,2021,12.87,12.5,15,5,94,47,36,177,34,14,5,80,0,27,29
8477948,2021,7.04,6.91,11,13,123,51,75,249,31,7,10,116,0,64,23
8477949,2021,16.46,15.52,15,11,139,52,37,228,38,12,9,127,9,32,40
8477950,2021,6.83,6.63,21,20,151,40,73,264,51,10,8,141,0,41,27
8477951,2021,14.3,13.87,27,9,123,40,49,212,59,23,10,100,114,15,52
8477952,2021,15.01,14.41,10,3,123,47,41,211,30,17,7,106,54,86,13
8477953,2021,11.13,11.06,13,8,129,49,57,235,32,11,14,118,5,110,40
8477955,2021,21.8,21.16,12,11,199,88,66,353,50,27,15,172,224,65,43
8477956,2021,31.08,29.29,27,10,312,126,122,560,77,40,16,272,7,63,36
8477960,2021,30.25,29.21,8,11,247,84,112,443,54,35,23,212,25,111,34
8477962,2021,7.31,6.94,3,2,65,37,30,132,13,8,3,57,11,122,11
8477964,2021,18.55,18.34,23,11,111,39,38,188,60,26,10,85,131,160,44
8477969,2021,3.24,3.21,11,6,83,53,53,189,19,2,6,81,0,122,17
8477974,2021,0.1,0.09,0,0,2,0,0,2,0,0,0,2,0,0,0
8477979,2021,9.12,8.99,9,3,87,32,33,152,23,11,6,76,3,140,17
8477986,2021,10.17,9.6,10,16,153,66,79,298,37,11,12,142,0,64,26
8477987,2021,17.4,16.44,11,4,159,63,46,268,31,16,21,143,15,70,39
8477989,2021,11.86,11.38,15,7,87,29,28,144,33,11,6,76,548,32,16
8477996,2021,8.52,8.3,6,2,67,25,26,118,15,7,6,60,354,93,17
8477998,2021,17.37,16.77,10,4,142,49,54,245,26,12,11,130,13,127,44
8478010,2021,26.43,25.57,14,16,176,77,38,291,58,28,10,148,366,75,33
8478013,2021,4.92,4.87,2,5,87,35,51,173,10,3,4,84,0,47,9
8478017,2021,1.9,1.85,1,3,27,14,8,49,5,1,2,26,0,27,4
8478020,2021,7.1,6.75,4,3,64,19,26,109,18,11,4,53,30,42,26
8478021,2021,0.78,0.76,0,5,33,6,31,70,5,0,3,33,0,40,5
8478038,2021,9.33,8.95,11,33,158,44,65,267,57,13,10,145,0,54,45
8478040,2021,1.1,1.1,0,0,9,7,3,19,0,0,0,9,0,23,1
8478042,2021,25.6,24.74,17,12,227,97,88,412,49,20,19,207,12,23,24
8478043,2021,8.07,7.88,7,1,80,20,23,123,13,5,5,75,108,137,23
8478046,2021,16.93,16.38,10,5,138,45,34,217,33,18,9,120,0,66,36
8478047,2021,25.16,24.3,24,16,175,67,54,296,63,23,17,152,8,85,36
8478051,2021,4.61,4.55,0,2,65,15,20,100,6,4,4,61,2,53,14
8478055,2021,7.9,7.55,13,14,145,47,104,296,37,10,5,135,0,45,51
8478056,2021,0.89,0.9,0,1,8,8,6,22,1,0,1,8,3,12,0
8478057,2021,4.37,4.38,3,2,31,10,8,49,8,3,6,28,40,77,7
8478058,2021,0.06,0.07,0,0,0,2,0,2,0,0,0,0,2,2,1
8478062,2021,2.7,2.58,2,6,76,30,52,158,12,4,5,72,0,129,14
8478067,2021,12.78,12.1,8,6,127,39,46,212,26,12,13,115,8,83,19
8478074,2021,0.05,0.03,0,0,2,0,0,2,0,0,0,2,0,13,0
8478075,2021,4.08,4.02,3,0,51,13,29,93,8,5,4,46,1,11,16
8478099,2021,3.01,2.92,2,1,36,11,15,62,6,3,1,33,0,28,6
8478104,2021,1.96,1.9,3,1,17,8,8,33,4,0,0,17,1,37,2
8478106,2021,0.47,0.44,1,0,3,1,0,4,1,0,1,3,0,0,2
8478109,2021,16.62,16.25,18,11,164,59,70,293,49,20,15,144,0,10,18
8478115,2021,17.2,16.7,14,6,154,63,53,270,35,15,8,139,29,66,32
8478131,2021,13.71,12.86,6,7,119,39,47,205,27,14,4,105,2,29,28
8478133,2021,11.11,10.83,11,5,124,31,40,195,29,13,5,111,461,88,39
8478136,2021,3.94,3.84,5,5,73,23,28,124,14,4,5,69,0,118,27
8478146,2021,6.5,6.34,3,4,61,20,14,95,12,5,5,56,3,41,16
8478147,2021,0.48,0.43,0,0,3,0,1,4,1,1,0,2,0,10,0
8478173,2021,1.65,1.63,1,1,10,3,1,14,3,1,1,9,1,12,1
8478178,2021,0.04,0.04,0,0,2,1,2,5,0,0,0,2,0,4,1
8478211,2021,11.7,11.08,7,4,94,48,35,177,17,6,9,88,5,153,21
8478233,2021,26.63,26.03,13,7,185,50,65,300,55,35,14,150,21,73,52
8478250,2021,0.2,0.18,2,0,1,1,2,4,2,0,0,1,1,1,0
8478366,2021,13.97,13.6,10,4,161,48,57,266,32,18,12,143,12,68,22
8478396,2021,8.4,8.26,12,26,189,92,116,397,48,10,14,179,0,63,38
8478397,2021,8.14,7.73,21,25,152,62,75,289,50,4,16,148,0,63,24
8478398,2021,35.14,34.07,27,19,317,78,104,499,93,47,17,270,1,32,66
8478399,2021,2.66,2.58,6,7,92,29,69,190,14,1,9,91,0,98,17
8478400,2021,5.96,5.82,5,2,47,13,12,72,10,3,3,44,86,28,4
8478401,2021,18.47,17.35,10,11,148,63,53,264,36,15,7,133,189,80,33
8478402,2021,42.51,41.3,49,30,315,78,88,481,123,44,27,271,562,75,73
8478403,2021,11.21,10.8,6,5,133,27,33,193,25,14,5,119,184,45,25
8478407,2021,6.52,6.35,9,19,121,58,103,282,35,7,12,114,0,76,25
8478408,2021,3.05,2.98,2,3,46,22,32,100,7,2,2,44,0,55,7
8478413,2021,14.37,13.88,7,10,110,35,21,166,27,10,12,100,18,155,14
8478414,2021,31.03,30,22,19,326,122,125,573,76,35,26,291,18,162,49
8478415,2021,0.8,0.8,1,2,13,2,5,20,3,0,0,13,0,24,1
8478416,2021,2.91,2.86,7,5,86,41,49,176,13,1,5,85,0,165,21
8478420,2021,30.68,29.83,37,19,254,110,95,459,92,36,19,218,164,58,48
8478421,2021,1.38,1.33,0,1,14,2,4,20,2,1,0,13,2,20,0
8478424,2021,6.43,6.39,3,3,67,33,42,142,13,7,2,60,28,51,26
8478425,2021,0.41,0.39,0,0,6,7,5,18,0,0,0,6,0,11,0
8478427,2021,37.6,36.16,28,16,221,108,73,402,81,37,29,184,555,76,68
8478430,2021,6.66,6.5,8,14,138,56,83,277,31,9,6,129,0,40,24
8478431,2021,7.67,7.39,5,7,78,21,24,123,19,7,7,71,3,104,24
8478432,2021,8.4,8.13,4,1,76,19,28,123,10,5,7,71,76,91,17
8478434,2021,12.68,11.76,12,5,94,23,25,142,24,7,9,87,76,246,33
8478438,2021,2.67,2.68,2,4,25,12,10,47,7,1,1,24,62,4,14
8478439,2021,23.47,22.02,27,9,220,77,85,382,52,16,19,204,13,80,22
8478440,2021,15.46,15.12,12,14,126,30,27,183,48,22,3,104,460,11,47
8478442,2021,0.1,0.1,1,0,1,0,0,1,1,0,0,1,0,0,1
8478443,2021,3.69,3.59,5,4,125,37,51,213,15,6,4,119,0,143,32
8478444,2021,25.26,23.23,10,13,195,90,106,391,46,23,16,172,27,35,33
8478445,2021,15.65,15.24,25,19,161,47,44,252,59,15,9,146,234,36,43
8478446,2021,0.07,0.07,0,0,3,0,1,4,0,0,0,3,3,1,0
8478447,2021,0.88,0.88,1,1,7,5,3,15,3,1,0,6,6,9,7
8478449,2021,32.46,30.88,22,13,213,91,63,367,72,37,23,176,357,82,24
8478451,2021,4.05,3.86,6,3,97,32,57,186,14,5,10,92,0,55,16
8478452,2021,3.99,3.92,7,9,95,21,49,165,21,5,2,90,0,100,26
8478454,2021,0.14,0.13,1,1,6,3,2,11,2,0,1,6,0,20,1
8478458,2021,11.87,11.6,14,9,131,51,37,219,45,22,7,109,372,60,32
8478460,2021,13.65,12.39,22,15,216,97,115,428,48,11,13,205,0,33,39
8478462,2021,21.82,20.38,19,5,145,51,42,238,39,15,23,130,454,85,34
8478463,2021,16.05,15.43,15,7,154,47,51,252,34,12,17,142,4,39,36
8478465,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8478466,2021,14,13.99,4,2,153,67,49,269,20,14,11,139,0,43,20
8478467,2021,1.32,1.33,1,4,36,16,42,94,7,2,4,34,0,158,17
8478468,2021,2.87,2.81,3,2,75,25,51,151,7,2,3,73,0,224,10
8478469,2021,10.22,9.58,14,17,173,54,103,330,38,7,11,166,0,73,29
8478472,2021,11.36,10.98,10,8,86,39,25,150,30,12,2,74,20,106,45
8478474,2021,14.97,14.27,9,5,131,52,41,224,34,20,11,111,16,181,29
8478476,2021,2.29,2.21,5,2,40,22,23,85,9,2,5,38,0,43,16
8478477,2021,1.28,1.21,3,3,17,9,12,38,6,0,4,17,124,21,5
8478480,2021,0.03,0.03,0,0,1,0,1,2,0,0,0,1,6,3,1
8478483,2021,26.51,25.84,36,26,224,91,105,420,97,35,13,189,10,75,72
8478485,2021,0.01,0.01,0,0,0,1,0,1,0,0,0,0,0,4,0
8478486,2021,0.92,0.92,0,0,2,2,1,5,0,0,0,2,2,4,0
8478491,2021,0.12,0.12,0,1,5,2,1,8,1,0,0,5,0,1,0
8478493,2021,27.48,26.19,11,12,224,53,54,331,49,26,16,198,697,138,30
8478495,2021,13.82,12.36,13,7,144,55,82,281,31,11,13,133,0,67,12
8478498,2021,20.88,20.14,11,6,185,40,53,278,42,25,12,160,10,62,35
8478500,2021,8.34,8.04,8,14,170,51,101,322,31,9,7,161,0,74,17
8478506,2021,0.68,0.68,3,4,18,4,16,38,9,2,1,16,0,27,7
8478507,2021,4.35,4.29,10,14,90,39,62,191,25,1,6,89,0,73,43
8478508,2021,16.98,16.81,3,4,136,55,52,243,24,17,5,119,12,191,37
8478512,2021,1.29,1.27,3,2,14,8,7,29,7,2,0,12,23,3,6
8478519,2021,18.23,17.69,13,13,146,56,58,260,43,17,12,129,441,75,60
8478528,2021,1.16,1.12,1,2,14,4,8,26,3,0,0,14,9,12,6
8478542,2021,22.84,21.82,15,9,244,66,83,393,43,19,17,225,183,89,33
8478550,2021,17.7,16.95,43,31,177,88,105,370,96,22,12,155,1,22,56
8478567,2021,2.51,2.32,1,7,41,15,20,76,11,3,2,38,0,43,9
8478569,2021,4.73,4.3,3,2,32,13,7,52,8,3,2,29,84,48,8
8478585,2021,8.93,8.78,7,5,72,23,23,118,22,10,5,62,286,38,26
8478831,2021,0.19,0.19,0,0,3,0,1,4,0,0,0,3,1,2,1
8478838,2021,1.35,1.32,0,0,10,1,0,11,1,1,0,9,13,7,4
8478840,2021,1.5,1.44,4,2,49,17,31,97,8,2,4,47,0,89,4
8478841,2021,0.89,0.85,1,3,18,12,15,45,4,0,4,18,0,24,1
8478846,2021,0.44,0.41,1,0,5,2,4,11,2,1,0,4,0,5,6
8478851,2021,5.57,5.48,13,14,95,40,53,188,30,3,8,92,0,95,27
8478856,2021,18.45,17.92,22,11,203,63,65,331,52,19,17,184,5,52,50
8478859,2021,2.43,2.42,6,4,58,21,31,110,13,3,5,55,0,109,7
8478864,2021,31.19,30.5,39,22,289,111,115,515,108,47,19,242,5,73,57
8478866,2021,7.76,7.72,7,3,88,26,24,138,13,3,6,85,9,72,22
8478868,2021,0.61,0.57,0,0,9,5,7,21,0,0,0,9,0,21,1
8478870,2021,9.81,9.67,7,5,98,35,27,160,23,11,3,87,8,115,35
8478873,2021,24.77,24.23,15,15,192,72,63,327,67,37,15,155,1,6,35
8478874,2021,8.19,7.94,5,4,94,32,36,162,14,5,4,89,56,72,21
8478881,2021,0.13,0.15,0,0,1,0,1,2,0,0,0,1,0,3,0
8478882,2021,7.88,7.58,13,15,108,37,59,204,33,5,8,103,0,124,22
8478891,2021,11.27,10.99,8,5,98,38,35,171,21,8,6,90,7,64,15
8478904,2021,11.09,10.81,2,3,80,33,29,142,13,8,8,72,51,67,24
8478906,2021,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
8478911,2021,6.25,5.98,16,3,153,51,72,276,21,2,20,151,0,124,8
8478915,2021,0.29,0.28,5,1,14,3,10,27,6,0,0,14,0,6,2
8478949,2021,0.08,0.08,0,0,2,0,1,3,0,0,0,2,0,3,0
8478967,2021,1.93,1.9,1,1,24,9,7,40,2,0,1,24,42,54,6
8478970,2021,1.05,1.01,1,2,25,11,15,51,3,0,2,25,0,32,6
8478975,2021,18.11,17.64,15,14,121,43,43,207,47,18,13,103,11,114,25
8478996,2021,1.63,1.58,1,0,14,4,3,21,3,2,0,12,23,11,3
8479026,2021,1.17,1.18,2,1,28,21,23,72,4,1,0,27,0,50,8
8479066,2021,9.36,9.15,4,5,91,32,39,162,18,9,7,82,1,117,18
8479249,2021,0.33,0.33,0,2,4,1,0,5,2,0,1,4,3,0,0
8479252,2021,0.08,0.08,0,0,3,1,1,5,0,0,0,3,0,4,1
8479289,2021,0.24,0.22,0,0,2,0,1,3,1,1,0,1,0,2,0
8479291,2021,7.05,7.03,3,3,71,13,26,110,12,6,7,65,181,84,22
8479293,2021,8.47,8.04,4,2,51,13,13,77,15,9,7,42,1,98,10
8479304,2021,0.33,0.34,1,1,5,2,3,10,2,0,0,5,4,6,0
8479314,2021,34.58,33.29,39,23,253,121,81,455,104,42,21,211,20,93,41
8479315,2021,0.66,0.65,0,0,10,2,3,15,0,0,2,10,0,3,2
8479316,2021,15.32,14.86,6,3,125,51,33,209,22,13,9,112,48,223,20
8479318,2021,41.86,40.01,26,20,348,136,115,599,106,60,32,288,691,67,92
8479320,2021,0.37,0.34,0,0,6,4,8,18,0,0,0,6,0,3,0
8479321,2021,0.04,0.04,1,0,0,1,0,1,1,0,0,0,0,0,0
8479322,2021,0.14,0.13,0,0,2,0,0,2,0,0,0,2,0,1,1
8479323,2021,7.06,6.82,33,30,158,39,78,275,74,11,13,147,0,30,78
8479324,2021,4.05,3.9,6,5,73,27,54,154,15,4,5,69,0,129,19
8479325,2021,8.86,8.16,16,30,166,61,68,295,56,10,12,156,0,155,29
8479328,2021,10.37,9.12,2,2,69,27,14,110,7,3,7,66,1,98,15
8479333,2021,0.29,0.29,0,1,12,3,7,22,1,0,0,12,0,7,2
8479335,2021,14.42,13.21,14,5,130,44,18,192,27,8,11,122,26,30,21
8479336,2021,8.8,8.35,3,3,83,31,25,139,15,9,4,74,6,134,13
8479337,2021,31.16,30.15,19,18,270,84,116,470,78,41,18,229,24,101,67
8479338,2021,0.42,0.41,0,1,12,3,11,26,1,0,0,12,0,82,4
8479339,2021,17.56,17.16,15,15,167,71,79,317,56,26,17,141,14,34,27
8479341,2021,2.19,2.1,3,4,52,30,28,110,7,0,1,52,0,22,6
8479343,2021,20.52,19.98,22,13,177,51,46,274,63,28,16,149,29,17,61
8479344,2021,20.93,20.17,14,8,160,66,38,264,36,14,10,146,0,81,27
8479345,2021,6.72,6.66,7,7,141,82,70,293,21,7,7,134,0,51,19
8479346,2021,15.31,14.91,7,7,143,45,40,228,32,18,13,125,92,87,24
8479347,2021,1.09,1.07,1,0,18,7,10,35,2,1,1,17,0,45,3
8479348,2021,1.24,1.13,5,3,26,5,25,56,10,2,4,24,0,14,6
8479351,2021,6.86,6.62,7,7,67,22,36,125,20,6,5,61,203,37,18
8479353,2021,6.35,6.12,6,5,39,21,9,69,20,9,7,30,140,62,13
8479355,2021,0.46,0.45,0,0,18,7,9,34,0,0,1,18,0,14,2
8479356,2021,6.24,5.87,8,5,80,28,39,147,19,6,6,74,0,103,6
8479359,2021,0.92,0.93,0,0,10,5,2,17,1,1,0,9,1,34,2
8479362,2021,0.59,0.61,0,0,5,2,1,8,1,1,0,4,1,9,1
8479364,2021,0.22,0.22,0,0,3,2,1,6,0,0,0,3,2,15,0
8479365,2021,10.81,10.67,9,1,100,26,31,157,18,8,11,92,35,119,23
8479366,2021,5.38,5.23,4,3,34,15,7,56,11,4,4,30,66,22,7
8479367,2021,1.75,1.75,0,0,13,7,4,24,0,0,0,13,0,49,1
