player_id,season,games_played,penalty_minutes,ice_time,game_score,shifts
8470740,2010,82,19,75047,41.69,1591
8470741,2010,13,0,7657,-0.75,166
8470750,2010,23,12,17268,1.92,380
8470755,2010,68,47,47978,24.3,1145
8470760,2010,74,58,88308,15.45,2022
8470774,2010,53,20,49848,0.63,1078
8470775,2010,79,29,71528,29.24,1806
8470777,2010,3,0,706,-0.65,21
8470778,2010,67,13,47221,25.63,1096
8470787,2010,2,4,1561,-0.72,34
8470794,2010,74,24,87262,86.28,1908
8470798,2010,27,15,24002,3.82,525
8470803,2010,80,46,75725,31.61,1734
8470804,2010,4,2,1132,-0.07,34
8470809,2010,1,0,223,-0.25,6
8470816,2010,26,51,8123,-0.45,210
8470828,2010,72,54,102322,47.72,1939
8470834,2010,81,71,113260,78.12,2057
8470839,2010,80,83,82159,8.25,1764
8470852,2010,77,24,88471,51.06,1745
8470854,2010,73,72,39073,1.66,1045
8470867,2010,59,61,24186,4.34,609
8470871,2010,45,16,28039,9.75,707
8470877,2010,77,28,81664,37.67,1845
8470886,2010,57,96,57672,0.15,1379
8470896,2010,34,73,7212,-3.6,206
8470905,2010,61,15,62432,23.4,1465
8470920,2010,82,106,67018,28.03,1496
8470966,2010,82,67,113853,57.27,2497
8470986,2010,46,33,31415,5.8,801
8470988,2010,3,2,1572,0.18,37
8470996,2010,10,6,9002,3.17,199
8471011,2010,2,0,1488,-0.45,31
8471185,2010,79,59,77002,50.61,1739
8471187,2010,41,14,32812,3.13,755
8471208,2010,81,37,88061,39.99,1947
8471214,2010,79,41,100534,101.01,1704
8471215,2010,43,18,51148,48.04,859
8471216,2010,52,34,51175,-0.45,1258
8471217,2010,81,39,97550,59.63,2115
8471218,2010,81,46,78962,50.18,1656
8471220,2010,44,8,36640,19.96,845
8471222,2010,78,65,94892,4.65,2243
8471226,2010,62,34,61521,52.05,1271
8471231,2010,40,32,19185,1.53,479
8471232,2010,79,20,73604,32.88,1642
8471233,2010,82,24,97332,51.48,2125
8471234,2010,73,18,63863,41.06,1258
8471236,2010,81,42,102647,40.8,2260
8471238,2010,63,16,53075,18.04,1049
8471240,2010,72,12,84741,13.3,1641
8471241,2010,57,44,49191,0.15,1155
8471242,2010,49,48,73433,33.88,1177
8471245,2010,61,34,64572,32.82,1658
8471254,2010,78,40,64762,32.24,1581
8471260,2010,77,43,86354,39.03,1753
8471265,2010,1,0,350,-0.03,11
8471266,2010,82,26,92985,54.75,1939
8471268,2010,16,8,7586,3.18,202
8471269,2010,59,35,64420,8.4,1453
8471273,2010,77,80,93388,50.58,1834
8471274,2010,83,40,110689,56.3,2054
8471276,2010,75,28,84854,64.23,1651
8471279,2010,70,55,73733,22.26,1598
8471280,2010,4,5,4017,3.75,71
8471283,2010,82,140,67952,24.66,1475
8471284,2010,76,22,96134,36.1,2059
8471299,2010,55,12,44170,22.26,901
8471303,2010,51,24,74331,40.95,1452
8471309,2010,76,48,79498,63.96,1692
8471310,2010,10,2,5903,-0.54,142
8471311,2010,80,37,69737,61.29,1406
8471314,2010,69,12,84472,12.23,1931
8471321,2010,19,4,13045,4.5,313
8471323,2010,81,34,67248,17.16,1596
8471324,2010,44,10,39590,9.61,945
8471331,2010,74,27,61351,18.85,1349
8471338,2010,66,36,52852,38.2,1324
8471339,2010,60,46,71581,49.95,1437
8471346,2010,80,43,85104,46.21,1720
8471348,2010,41,10,40325,12.7,916
8471352,2010,79,63,55990,23.46,1383
8471362,2010,81,60,94098,71.05,1892
8471368,2010,7,0,3623,-0.86,78
8471371,2010,50,59,30282,4.66,725
8471385,2010,30,24,26437,13.65,606
8471386,2010,5,0,4137,4.1,91
8471388,2010,51,48,31171,12.85,725
8471390,2010,82,20,82051,41.91,1786
8471392,2010,55,33,65857,11.94,1428
8471399,2010,6,0,3155,-1.32,79
8471409,2010,8,0,4339,2.53,90
8471411,2010,4,2,2191,1.15,55
8471413,2010,10,2,5220,1.65,135
8471419,2010,20,12,14780,8.32,331
8471426,2010,79,38,71606,46.89,1655
8471428,2010,2,21,415,-1,14
8471429,2010,4,0,2092,-0.28,51
8471436,2010,73,25,81084,9.4,1772
8471450,2010,71,54,58502,12.68,1249
8471451,2010,19,0,9192,1.73,244
8471474,2010,3,0,1596,0.32,40
8471476,2010,80,35,79431,35.68,1739
8471482,2010,31,16,39560,17.3,817
8471483,2010,32,12,20420,10.68,479
8471490,2010,24,8,12850,6.14,339
8471498,2010,82,32,72382,31.94,1817
8471504,2010,80,42,85217,47.5,1783
8471508,2010,18,4,16969,1.74,372
8471514,2010,82,37,89829,42.85,1911
8471521,2010,71,143,27757,-3.37,657
8471628,2010,9,21,2765,-1.31,74
8471634,2010,79,24,61283,34.87,1313
8471636,2010,36,9,23372,1.49,564
8471657,2010,71,157,41663,6.71,965
8471663,2010,1,0,631,-0.25,15
8471664,2010,70,10,66356,57.65,1515
8471668,2010,31,11,18717,10.54,442
8471669,2010,74,56,87629,47.39,1829
8471670,2010,11,8,8388,4.84,179
8471675,2010,41,31,53917,67.69,930
8471676,2010,82,49,99284,71.9,2105
8471677,2010,82,34,114135,37.92,2125
8471678,2010,79,67,54679,38.25,1265
8471680,2010,41,41,33929,4.58,739
8471681,2010,62,29,44358,30.71,1056
8471682,2010,72,37,65690,50.76,1583
8471683,2010,50,24,51874,3.73,1121
8471685,2010,75,20,97143,85.2,1917
8471686,2010,77,50,118846,26.4,2270
8471689,2010,21,13,13883,-0.16,337
8471691,2010,61,54,71379,34.95,1468
8471692,2010,4,0,3334,0.33,74
8471693,2010,48,36,39196,7.65,856
8471694,2010,11,16,6564,-0.46,151
8471696,2010,11,6,9129,0.7,215
8471697,2010,72,8,63733,39.14,1372
8471698,2010,49,15,56415,42,1244
8471699,2010,82,54,84867,26.36,1985
8471702,2010,63,50,62476,14.57,1352
8471703,2010,57,101,49650,33.77,1051
8471705,2010,24,7,20489,0.25,472
8471707,2010,79,56,82934,55.18,1703
8471708,2010,25,10,20013,4.26,439
8471709,2010,80,18,100141,39.25,2076
8471710,2010,12,4,11508,1.62,270
8471714,2010,76,75,79745,22.05,1736
8471716,2010,74,61,54613,33.52,1295
8471717,2010,67,86,59760,20.45,1353
8471719,2010,4,12,1316,-0.63,31
8471724,2010,82,91,118245,67.86,2046
8471728,2010,1,0,334,0.17,7
8471729,2010,73,37,76724,31.2,1672
8471730,2010,1,0,429,-0.1,10
8471735,2010,82,38,119917,61.77,2415
8471741,2010,1,0,163,0.05,4
8471742,2010,80,30,72840,35.55,1555
8471743,2010,65,59,63093,31.25,1463
8471748,2010,25,29,20849,4.72,472
8471752,2010,9,2,8255,3.72,186
8471753,2010,13,2,7085,2.68,184
8471756,2010,13,4,10159,-1.88,247
8471760,2010,1,0,429,0,12
8471761,2010,49,26,53412,14.7,1197
8471762,2010,12,12,12439,0.59,282
8471766,2010,73,162,33613,16.99,820
8471767,2010,18,2,8655,5.31,211
8471768,2010,61,9,38941,11.03,949
8471769,2010,80,39,88688,22.65,2001
8471786,2010,2,2,1812,-0.45,42
8471794,2010,82,16,65469,49.1,1593
8471804,2010,64,34,51199,42.39,1147
8471807,2010,75,14,52900,16.8,1300
8471810,2010,34,10,31139,9.55,717
8471811,2010,38,2,38537,16.8,810
8471816,2010,58,27,61954,24,1423
8471817,2010,28,68,11433,1.23,301
8471832,2010,3,0,1616,-0.59,40
8471840,2010,6,5,3686,0.83,90
8471842,2010,6,0,3737,0.04,82
8471848,2010,4,4,4818,1,97
8471851,2010,82,40,72615,50.2,1663
8471856,2010,9,13,5709,2.4,117
8471859,2010,77,20,70174,40.78,1625
8471862,2010,24,10,21725,14.4,470
8471863,2010,4,0,1587,-0.14,42
8471873,2010,51,22,60387,21.4,1254
8471879,2010,18,10,21238,7.13,474
8471887,2010,79,47,74539,62.07,1608
8471941,2010,2,10,1026,-0.45,30
8471956,2010,17,4,7283,3.01,185
8471958,2010,80,37,117902,27.75,2302
8471976,2010,43,12,33206,21.04,780
8471978,2010,1,0,893,-0.5,18
8472262,2010,15,6,13359,8.5,253
8472355,2010,74,27,52428,9.23,1316
8472361,2010,24,6,12250,7.56,299
8472368,2010,60,10,42544,25.25,900
8472370,2010,37,4,23736,4.31,545
8472379,2010,45,12,29993,8.63,741
8472382,2010,82,22,110015,28.98,2334
8472394,2010,19,4,13973,7.15,321
8472410,2010,12,6,6484,1.02,166
8473412,2010,76,33,84179,51.96,1910
8473419,2010,77,51,64607,45.04,1444
8473422,2010,82,43,76639,33.65,1531
8473426,2010,58,69,58789,15.97,1329
8473432,2010,76,152,60230,16.77,1421
8473444,2010,13,4,5514,1.15,148
8473446,2010,77,44,105438,34.38,2247
8473449,2010,38,30,37809,23.95,740
8473453,2010,72,6,49629,16.24,1230
8473456,2010,2,0,1405,-0.25,30
8473459,2010,2,2,1333,0.17,32
8473465,2010,49,33,34056,7.67,835
8473466,2010,27,28,14453,7.34,334
8473473,2010,79,111,78589,66.85,1537
8473482,2010,57,14,33727,11.66,832
8473485,2010,62,43,65052,50.34,1382
8473488,2010,2,0,1235,2.15,28
8473492,2010,35,36,27264,1.98,640
8473493,2010,12,9,8636,2.43,201
8473501,2010,20,10,20181,6.78,423
8473504,2010,76,49,72265,32.52,1642
8473507,2010,35,10,42785,6.68,941
8473512,2010,82,37,95437,80.48,2065
8473514,2010,42,23,29171,2.28,620
8473525,2010,71,138,79215,1.63,1887
8473533,2010,42,24,53810,31.14,1017
8473534,2010,81,26,83546,59.63,1839
8473537,2010,77,43,49426,39.68,1193
8473542,2010,9,30,5145,2.44,126
8473544,2010,74,55,75607,46.33,1560
8473546,2010,76,10,68779,58.83,1574
8473548,2010,82,24,96660,61.46,1826
8473558,2010,2,0,1001,1.36,20
8473560,2010,2,2,1562,0.08,40
8473562,2010,37,8,19409,4.92,509
8473563,2010,77,40,94711,74.05,1811
8473564,2010,80,30,74837,51.35,1673
8473565,2010,3,0,2437,0.8,49
8473568,2010,67,16,53360,25.98,1227
8473569,2010,19,4,9340,5.45,220
8473571,2010,76,32,86876,25.88,1802
8473573,2010,82,20,79682,47.84,1738
8473574,2010,51,16,36232,19.61,831
8473579,2010,82,26,85235,61.57,1880
8473580,2010,22,34,17951,4.78,385
8473584,2010,60,27,84291,22,1620
8473588,2010,26,12,24755,13.05,540
8473589,2010,2,4,1664,-0.8,38
8473592,2010,38,2,25835,7.78,674
8473600,2010,33,9,25914,16.43,592
8473604,2010,80,26,99668,94.78,2192
8473605,2010,18,0,12394,7.35,270
8473608,2010,20,7,9929,7.33,237
8473611,2010,1,0,394,0.1,9
8473618,2010,35,20,24882,15.7,551
8473646,2010,62,66,37272,10.13,931
8473673,2010,43,24,41376,17.73,974
8473682,2010,33,4,19830,5.41,460
8473700,2010,67,68,79620,10.2,1759
8473712,2010,9,22,2296,-0.57,66
8473722,2010,40,52,15008,2.55,384
8473734,2010,7,5,3381,-0.9,74
8473908,2010,56,95,18266,0.55,466
8473913,2010,4,0,3538,2.95,74
8473914,2010,64,13,54730,40.35,1087
8473927,2010,4,5,1986,1.07,48
8473931,2010,3,2,2410,2.35,57
8473932,2010,81,41,59677,14.51,1437
8473933,2010,47,38,42305,21.9,933
8473953,2010,9,0,8271,4.57,167
8473962,2010,81,10,68535,57.62,1483
8473970,2010,1,0,696,0.07,18
8473991,2010,82,24,97762,23.45,2021
8473992,2010,22,6,18687,-0.88,466
8473994,2010,69,52,74507,56.16,1681
8473997,2010,7,4,4649,0.48,100
8473999,2010,43,6,36960,20.87,845
8474000,2010,38,12,40430,22.13,822
8474001,2010,35,12,34009,16.15,755
8474002,2010,3,4,3192,-0.45,79
8474009,2010,26,4,15299,-0.77,370
8474013,2010,26,35,27468,6.8,637
8474024,2010,6,2,3482,0.43,72
8474025,2010,15,10,10080,2.59,199
8474027,2010,28,2,27720,15.25,622
8474030,2010,3,2,1533,0.41,36
8474031,2010,72,36,85712,43.05,1838
8474037,2010,75,35,65399,44.44,1435
8474038,2010,8,2,5258,2.19,125
8474040,2010,68,27,72419,34.45,1496
8474042,2010,8,2,3373,-1.19,77
8474045,2010,3,0,1885,0.56,40
8474046,2010,3,11,2709,0.32,68
8474048,2010,40,32,45902,-3.85,1162
8474050,2010,13,2,6835,3.4,160
8474053,2010,79,41,84482,78.33,1923
8474056,2010,77,104,102881,54.07,2090
8474059,2010,51,26,46988,23.18,948
8474063,2010,11,4,10842,0,227
8474068,2010,65,16,43965,31.9,940
8474074,2010,1,0,595,-0.13,17
8474077,2010,4,0,2241,2.13,58
8474085,2010,10,2,5084,3.14,121
8474091,2010,81,25,81933,28.69,1979
8474094,2010,27,2,16406,8.44,386
8474095,2010,78,12,56423,15.81,1472
8474096,2010,74,20,61849,10.21,1494
8474098,2010,1,0,309,0.05,10
8474100,2010,6,2,4220,-0.43,92
8474102,2010,10,12,11051,8.57,223
8474114,2010,13,2,11383,4.91,247
8474121,2010,7,2,4354,0.03,95
8474125,2010,68,14,74429,19.63,1769
8474134,2010,41,14,40734,17.92,888
8474137,2010,23,12,13319,3.2,334
8474138,2010,25,4,19462,15.48,417
8474141,2010,73,28,84467,82.3,1749
8474146,2010,10,0,4608,0.32,120
8474149,2010,36,14,30789,18.37,686
8474150,2010,73,18,52907,38.69,1220
8474151,2010,40,14,44844,13.83,975
8474153,2010,31,22,23781,10.84,540
8474154,2010,3,2,1826,-0.02,41
8474157,2010,37,39,35289,35.54,749
8474161,2010,80,26,81460,52.8,1744
8474162,2010,11,0,9051,0.95,199
8474164,2010,23,8,24502,5.85,524
8474166,2010,60,18,55003,27.65,1237
8474184,2010,54,22,52143,14.8,1126
8474189,2010,77,48,51452,17.13,1151
8474190,2010,80,75,64584,27.18,1513
8474192,2010,1,0,934,0.93,19
8474195,2010,5,0,2610,1.63,60
8474207,2010,5,0,5157,1.3,116
8474218,2010,75,28,87739,41.83,1868
8474220,2010,23,0,9454,4.41,225
8474222,2010,5,0,4286,0.75,103
8474230,2010,27,65,13004,-2.39,307
8474250,2010,55,90,41601,10.35,910
8474291,2010,31,8,19538,3.23,464
8474498,2010,72,42,46807,24.06,1071
8474518,2010,38,19,32723,6.63,743
8474519,2010,64,35,72261,19.43,1483
8474520,2010,73,26,97607,24.85,1935
8474531,2010,6,7,3640,0.92,89
8474535,2010,15,2,7773,0.94,200
8474551,2010,81,22,77838,48.63,1647
8474557,2010,48,14,50103,6.88,1106
8474563,2010,76,58,116932,54.27,2127
8474564,2010,82,64,99319,92.3,1946
8474565,2010,79,19,104285,59.37,2229
8474566,2010,23,8,16998,8.78,359
8474567,2010,71,29,95440,15.13,1898
8474568,2010,82,34,110057,27.3,2545
8474569,2010,82,17,65407,33.9,1440
8474570,2010,8,0,3716,2.08,96
8474571,2010,34,8,22239,15.89,510
8474573,2010,70,37,74904,19.86,1531
8474574,2010,80,40,107798,45.15,2267
8474576,2010,23,4,14797,7.07,381
8474577,2010,1,0,1121,1.04,21
8474578,2010,75,50,105822,45.65,1844
8474579,2010,68,43,68523,0.85,1491
8474582,2010,58,14,43652,28.02,1005
8474584,2010,47,20,54949,13.7,1066
8474586,2010,69,22,73208,39.21,1562
8474587,2010,6,0,1834,1.11,46
8474589,2010,82,30,77110,51.3,1576
8474590,2010,82,44,110825,50.6,2114
8474592,2010,15,2,8133,-0.54,201
8474601,2010,5,0,3900,0.85,93
8474605,2010,8,4,6673,1.48,151
8474609,2010,19,12,12780,2.3,293
8474610,2010,15,0,6951,2.28,192
8474611,2010,11,16,8403,0.6,198
8474612,2010,62,73,80250,26.45,1633
8474613,2010,82,20,80904,49,1581
8474616,2010,21,4,12152,2.19,317
8474618,2010,20,2,17963,0.68,437
8474634,2010,8,0,3697,-0.74,80
8474641,2010,1,0,801,0.47,16
8474642,2010,16,2,5638,2.65,135
8474646,2010,60,18,50662,5.63,1223
8474657,2010,1,0,746,0.33,13
8474668,2010,10,19,3903,0.08,91
8474673,2010,3,2,2881,-0.03,63
8474674,2010,1,0,276,-0.77,6
8474681,2010,19,2,16827,8.11,350
8474685,2010,42,12,27956,23.92,663
8474693,2010,4,0,3540,0.98,83
8474705,2010,18,8,12837,6.51,276
8474707,2010,6,0,4836,3.23,110
8474709,2010,73,107,49074,3.25,1089
8474716,2010,53,2,47929,10.55,1139
8474719,2010,12,4,12535,5.77,248
8474727,2010,6,0,4961,1.14,115
8474730,2010,39,10,42242,5.35,951
8474731,2010,8,2,4351,0.45,104
8474739,2010,5,0,1533,-0.83,39
8474749,2010,6,4,3314,-0.55,73
8474762,2010,7,11,2557,-0.38,75
8474850,2010,13,17,4974,0.03,125
8474892,2010,3,2,2415,1.45,52
8475060,2010,17,2,21083,8.65,394
8475087,2010,6,4,3037,-0.18,83
8475098,2010,82,14,94861,26.33,1945
8475104,2010,2,0,1179,0.82,33
8475105,2010,47,4,32687,9.13,742
8475118,2010,58,14,49335,18.03,1078
8475149,2010,69,10,60954,25.13,1301
8475150,2010,23,6,17487,4.67,366
8475151,2010,10,0,5212,-0.2,133
8475158,2010,74,16,71294,29.54,1614
8475159,2010,1,0,622,0.05,12
8475160,2010,76,131,43341,11.08,1015
8475166,2010,79,53,91245,61.4,1715
8475167,2010,79,70,99582,37.23,2246
8475168,2010,80,33,90935,59.35,1846
8475169,2010,73,58,78237,48.83,1674
8475170,2010,8,0,5399,0.6,123
8475171,2010,48,24,43302,16.2,972
8475172,2010,29,8,27449,12.85,555
8475175,2010,80,16,73847,32.82,1534
8475179,2010,72,45,86186,27.38,1726
8475181,2010,46,4,39502,10.72,855
8475185,2010,28,6,22238,10.3,507
8475186,2010,2,0,1377,0.05,34
8475193,2010,9,0,5185,2.65,119
8475204,2010,1,0,536,-0.1,12
8475214,2010,9,9,6532,2.83,169
8475248,2010,8,0,6038,1.88,127
8475266,2010,24,4,13575,5.42,350
8475304,2010,19,8,12332,0.99,291
8475323,2010,7,4,5023,0.62,115
8475372,2010,3,0,1577,0.02,34
8475602,2010,15,4,9579,0.7,204
8475603,2010,2,5,1089,-0.36,24
8475613,2010,2,0,1776,0.53,36
8475619,2010,15,16,6148,1.1,155
8475637,2010,36,10,33327,18.16,643
8475640,2010,3,4,1972,0.35,46
8475641,2010,2,0,1223,0.3,30
8475677,2010,4,0,3093,0.8,63
8475690,2010,29,0,23996,6.08,618
8475692,2010,42,4,35714,29.01,709
8475764,2010,76,20,100913,16.62,1925
8475784,2010,82,46,81734,66.56,1804
8475788,2010,74,27,58684,15.62,1337
8475791,2010,65,27,71018,45.49,1446
8475794,2010,74,18,54212,23.99,1122
8475799,2010,9,8,7340,0.45,174
8475950,2010,3,2,1822,0.36,40
8475990,2010,1,0,321,-0.23,8
8476205,2010,4,0,2739,1.33,57
8476208,2010,1,2,501,-0.6,13
8445550,2009,69,58,88447,35.9,1962
8445735,2009,79,36,59845,21.75,1310
8446053,2009,7,0,4693,1.63,106
8446485,2009,81,28,56090,25.53,1440
8449645,2009,58,22,49728,29.05,1162
8449895,2009,73,40,72659,32.4,1663
8450725,2009,81,34,82883,52.82,1724
8451224,2009,25,16,25548,10.88,532
8455919,2009,63,25,51281,16.92,1377
8456283,2009,67,64,77828,-1.75,1753
8456464,2009,77,65,80959,53.95,1510
8456887,2009,55,33,50379,25.49,920
8456966,2009,64,28,57866,33.61,1214
8457063,2009,82,24,125070,69.6,2407
8457261,2009,40,66,16739,0.79,403
8457981,2009,54,16,56118,47.33,1156
8458172,2009,47,15,47117,7.49,1209
8458229,2009,67,56,54266,29.23,1408
8458361,2009,35,8,33266,11.39,616
8458517,2009,80,38,127218,44.64,2187
8458519,2009,76,58,78481,6.97,1741
8458525,2009,80,22,81252,46.06,1883
8458529,2009,77,54,83902,47.96,1487
8458536,2009,62,20,47828,21.73,1182
8458537,2009,79,26,90846,50.74,1872
8458541,2009,58,75,65092,3.68,1416
8458590,2009,69,49,69867,60.26,1323
8458637,2009,78,70,87675,16.19,1839
8458938,2009,75,56,105472,27,2151
8458943,2009,58,22,61136,26.87,1289
8458951,2009,61,49,89101,50.62,1618
8459001,2009,52,32,31534,6.89,821
8459004,2009,78,90,85268,10.97,1877
8459024,2009,57,8,50149,21.12,1210
8459053,2009,82,56,110934,40.11,2406
8459064,2009,6,2,2515,0.39,67
8459094,2009,82,162,61402,12.98,1527
8459122,2009,69,30,39334,4.08,1033
8459246,2009,36,63,13505,-2.9,298
8459424,2009,82,69,127310,64.78,2552
8459426,2009,75,36,77190,53.9,1790
8459427,2009,71,45,71627,12.23,1710
8459429,2009,63,24,70678,53.2,1481
8459433,2009,41,45,37698,0.02,813
8459442,2009,71,36,79143,49.27,1797
8459443,2009,20,2,18294,3.35,424
8459444,2009,82,70,82530,50.29,1848
8459450,2009,30,30,13376,5,286
8459454,2009,52,6,43428,7.16,1072
8459457,2009,81,44,94981,64.83,2089
8459461,2009,74,40,69869,42.67,1315
8459462,2009,82,73,114767,30.52,2202
8459492,2009,75,32,90412,60.65,1819
8459514,2009,71,121,38409,9.41,961
8459534,2009,38,12,35929,18.46,686
8459547,2009,41,32,23659,12.18,531
8459574,2009,71,47,51623,16.21,1162
8459587,2009,78,32,73995,7.17,1761
8459596,2009,82,12,83773,58.33,1787
8459628,2009,68,68,74841,2.67,1716
8459640,2009,73,14,69083,25.16,1506
8459648,2009,28,0,27226,14.84,586
8459670,2009,82,40,112349,45.53,2461
8459687,2009,78,72,61100,18.75,1575
8460465,2009,14,8,10067,2.03,223
8460492,2009,66,55,85472,27.31,2008
8460496,2009,67,42,79111,59.2,1594
8460500,2009,12,2,10229,2.1,230
8460502,2009,39,58,10189,0.2,247
8460503,2009,67,59,91735,7.88,1986
8460504,2009,76,52,65692,4.25,1462
8460507,2009,59,25,39102,9.81,894
8460527,2009,58,12,36958,-0.69,966
8460533,2009,16,17,10277,6.16,261
8460541,2009,80,28,75696,19.43,1772
8460542,2009,58,40,61245,50.6,1392
8460555,2009,72,50,73166,-9.63,1638
8460556,2009,44,26,39023,10.85,908
8460561,2009,37,55,50207,16.83,1011
8460562,2009,77,31,82121,29.4,1780
8460567,2009,73,48,51882,17.39,1164
8460577,2009,56,10,63903,37.97,1354
8460580,2009,13,4,8751,2.33,216
8460621,2009,70,22,82595,59.65,1549
8460626,2009,79,57,89416,16.73,2096
8460661,2009,70,56,56867,11.63,1438
8460719,2009,82,35,88178,50.72,1932
8460720,2009,62,103,25480,5.18,596
8460743,2009,68,58,64529,54.37,1421
8460770,2009,60,30,82034,23.9,1819
8462033,2009,75,27,78833,20.06,1774
8462036,2009,72,30,81701,40.89,1784
8462038,2009,82,41,94233,65.5,1865
8462041,2009,76,20,79500,21.34,1815
8462042,2009,82,58,101360,69.36,1945
8462045,2009,61,34,56479,14.74,1233
8462060,2009,28,28,9687,-3.5,230
8462077,2009,79,35,81485,53.35,1807
8462118,2009,41,14,45706,32.94,904
8462129,2009,81,38,88975,33.13,2013
8462176,2009,70,32,61395,19.38,1405
8462196,2009,81,70,118723,43.43,2369
8462225,2009,53,28,72663,30.99,1401
8462535,2009,56,95,22703,9.08,583
8462823,2009,69,24,56162,27.61,1274
8464956,2009,82,45,109956,28.15,2147
8464957,2009,74,20,65586,43.1,1414
8464962,2009,14,10,15769,4.9,329
8464966,2009,76,37,97787,38.34,2165
8464967,2009,80,24,60027,15.22,1341
8464975,2009,75,71,74635,59.19,1641
8464977,2009,51,28,50414,29.63,1153
8464979,2009,76,30,76476,50.56,1725
8464981,2009,57,58,54542,10.75,1294
8464989,2009,80,34,89989,50.43,1920
8464994,2009,77,53,59287,14.73,1427
8465005,2009,81,36,97564,17.47,2372
8465009,2009,80,67,121789,67.1,2325
8465012,2009,70,42,89905,37.42,1787
8465024,2009,76,34,52961,19.7,1231
8465025,2009,72,116,43520,25.43,1037
8465026,2009,16,4,14560,0.23,331
8465028,2009,3,2,1478,-0.5,31
8465042,2009,67,30,75677,21.38,1623
8465050,2009,77,32,71667,44.66,1729
8465056,2009,16,7,10601,2.31,253
8465058,2009,82,68,105412,24.56,2210
8465059,2009,77,37,50959,30.09,1077
8465113,2009,4,0,2661,-0.53,67
8465122,2009,64,28,73494,19.47,1640
8465166,2009,81,72,53897,8.7,1165
8465170,2009,40,10,35007,-0.05,792
8465185,2009,48,38,65114,15.27,1258
8465192,2009,78,32,76288,12.8,1876
8465200,2009,82,24,109859,58.95,2088
8465202,2009,68,18,84370,30.13,1849
8465210,2009,76,66,103173,34.32,2038
8465914,2009,81,50,93812,13,1929
8465951,2009,78,96,69205,38.4,1468
8465978,2009,74,131,40165,15.71,923
8466035,2009,71,32,56601,25.39,1249
8466138,2009,78,52,92972,78.85,2005
8466139,2009,81,22,102998,91.14,2195
8466140,2009,82,65,87898,55.37,1799
8466142,2009,59,46,75915,17.75,1716
8466144,2009,42,38,47190,0.65,1095
8466145,2009,49,71,48915,9,1028
8466148,2009,57,18,64045,68.17,1372
8466149,2009,64,29,66135,42.79,1514
8466158,2009,81,40,106589,4.24,2219
8466160,2009,75,67,86283,43.95,1855
8466181,2009,73,34,80548,49.91,1737
8466182,2009,82,32,101417,22.33,2110
8466202,2009,82,46,85577,51.71,1506
8466215,2009,51,12,70958,29.1,1367
8466216,2009,69,63,38237,14.16,950
8466232,2009,36,11,20817,9.31,510
8466251,2009,78,68,64082,33.24,1455
8466260,2009,14,8,11859,2.48,278
8466285,2009,68,18,94716,57.13,1828
8466292,2009,50,34,22561,-0.83,608
8466300,2009,6,4,3057,-1.06,79
8466309,2009,79,41,105429,22.7,2489
8466333,2009,51,16,60298,14.2,1297
8466371,2009,79,12,73047,33.77,1798
8466378,2009,82,12,107230,85.85,2138
8466392,2009,65,24,59458,24.07,1205
8466393,2009,80,16,68163,39.76,1410
8466398,2009,81,96,61118,20.86,1422
8467096,2009,75,60,117819,68.7,2211
8467304,2009,71,95,86759,11.48,1748
8467329,2009,82,53,97317,68.16,2030
8467330,2009,82,24,92028,38.14,2077
8467331,2009,82,22,113989,34.97,2383
8467332,2009,74,99,85074,4.75,1768
8467334,2009,71,31,66553,41.94,1626
8467336,2009,80,108,43504,16.98,933
8467338,2009,80,32,75785,29.85,1715
8467343,2009,52,10,54317,11.4,1165
8467344,2009,81,80,105176,18.79,2357
8467346,2009,58,37,64809,43.91,1438
8467351,2009,78,50,93297,55.21,2002
8467353,2009,76,44,83117,54.09,1459
8467355,2009,29,73,9044,-1.68,254
8467357,2009,61,20,43711,23.31,903
8467361,2009,63,14,47538,13.68,1261
8467365,2009,50,56,47936,13.65,972
8467370,2009,79,49,89905,55.36,1702
8467371,2009,66,38,77362,49.19,1597
8467389,2009,79,14,99023,76.61,1909
8467393,2009,82,81,65686,27.86,1382
8467396,2009,40,29,39288,13.3,913
8467400,2009,82,33,125287,46.42,2400
8467407,2009,61,26,75889,53.59,1604
8467408,2009,66,80,63986,6.65,1486
8467412,2009,77,61,76038,65.26,1550
8467422,2009,1,0,239,0,7
8467423,2009,77,51,89762,21.92,1921
8467428,2009,62,128,26214,-0.36,679
8467436,2009,34,25,30243,4.92,696
8467439,2009,74,50,96689,22.88,2030
8467452,2009,73,21,84362,15.7,1726
8467463,2009,74,64,76248,66.64,1605
8467466,2009,60,18,54570,34.02,1150
8467478,2009,81,47,85120,23.73,1881
8467491,2009,60,20,45534,9.69,1014
8467493,2009,68,125,48871,26.07,1039
8467496,2009,45,32,64155,30.73,1319
8467502,2009,71,67,60418,29.25,1279
8467514,2009,80,18,97670,87.68,2056
8467519,2009,78,24,91274,7.43,1981
8467543,2009,77,6,50166,16.65,1266
8467545,2009,82,35,75204,45.62,1520
8467579,2009,14,45,3209,-0.85,97
8467580,2009,78,26,92502,20.27,2032
8467583,2009,13,31,10099,-4.15,238
8467831,2009,71,39,61884,15.45,1557
8467844,2009,82,34,78234,55.63,1673
8467856,2009,78,26,113363,60.3,2232
8467875,2009,63,28,72228,90.47,1568
8467876,2009,82,48,96757,106.6,2061
